system,source_file,cp_index,start_line,signature,cp_type,corresponding_nucleus,position_bohr,position_angstrom,density_of_all_electrons,density_of_alpha_electrons,density_of_beta_electrons,spin_density_of_electrons,lagrangian_kinetic_energy_g_r,g_r_in_x_y_z,hamiltonian_kinetic_energy_k_r,potential_energy_density_v_r,energy_density_e_r_or_h_r,laplacian_of_electron_density,electron_localization_function_elf,localized_orbital_locator_lol,local_information_entropy,interaction_region_indicator_iri,reduced_density_gradient_rdg,reduced_density_gradient_with_promolecular_approximation,sign_lambda2_rho,sign_lambda2_rho_with_promolecular_approximation,corr_hole_for_alpha_ref,source_function_ref,wavefunction_value_for_orbital_1,average_local_ionization_energy_alie,van_der_waals_potential_probe_atom,delta_g_under_promolecular_approximation,delta_g_under_hirshfeld_partition,user_defined_real_space_function,esp_from_nuclear_charges,esp_from_electrons,total_esp,norm_of_gradient_is,total,eigenvalues_of_hessian,determinant_of_hessian,ellipticity_of_electron_density,eta_index,stiffness,eigenvalues_of_stress_tensor,stress_tensor_stiffness,stress_tensor_polarizability
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,130,9016,"(3,-3)",nuclear,17.0,-0.328036881899,-0.173589642236,122.5921164,61.29605822,61.29605822,0.0,8.740656412,2.340782453,243374.259,-243382.9997,-243374.259,-973462.0735,0.9999989875,0.9989947646,0.3616147316,3.623046238e-14,100.0,100.0,-122.5921164,-121.4002528,-0.01278892263,14336.44965,-8.887521321e-06,9.982018072,7.051053571e+91,0.04127801746,0.05742380378,1.0,44850567.39,-50.92960731,28144150000.0,7.184270464e-12,-973462.0735,-324486.2335,-3.416593761e+16,8e-06,-1.000009,-1.000001,-81127.00232,1.000013,0.999987
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,131,9086,"(3,-3)",nuclear,60.0,-5.328922171886,-2.819944172038,0.4408741525,0.2204370762,0.2204370762,0.0,0.007216570763,0.002883583549,6.605777205,-6.612993776,-6.605777205,-26.39424254,0.9999028813,0.9902541906,0.01016181134,5.758769713e-15,100.0,100.0,-0.4408741525,-0.2976994184,-6.440303326e-10,0.1643754406,1.833715719e-05,0.5578628018,2.072439764e+27,0.1015398809,0.1919082173,1.0,65.53463582,-29.1348034,22841.26,2.339245558e-15,-26.39424254,-8.350398122,-679.6813146,0.000257,-1.080557,-1.08028,-2.090316688,1.081856,0.924338
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,132,9156,"(3,-3)",nuclear,36.0,-5.127851477435,-2.713542142754,122.4089032,61.20445158,61.20445158,0.0,8.723429956,2.868707114,242960.1689,-242968.8923,-242960.1689,-971805.7819,0.9999989864,0.9989942424,0.3617281442,8.120407934e-13,100.0,100.0,-122.4089032,-121.3948063,-1.776154882e-07,5329.123703,2.206030123e-06,9.933324244,1.094842199e+86,0.0380289349,0.05114202678,1.0,14712725.07,-39.70784119,9232357000.0,1.607578369e-10,-971805.7819,-323935.0606,-3.399183984e+16,1e-06,-1.000002,-1.0,-80989.54752,1.000002,0.999998
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,133,9226,"(3,-3)",nuclear,6.0,-0.360001030817,-0.19050434141,122.5652024,61.28260122,61.28260122,0.0,8.714249592,2.449688715,243320.5069,-243329.2211,-243320.5069,-973247.1705,0.9999989928,0.9989974321,0.3616314532,6.827556923e-14,100.0,100.0,-122.5652024,-121.3993696,-0.1762882138,28439.55278,9.604762561e-06,9.98451712,4.855348278e+93,0.04097289184,0.05729843707,1.0,63816312.23,-51.23585121,40045340000.0,1.353534205e-11,-973247.1705,-324414.9533,-3.414331503e+16,7e-06,-1.000007,-1.0,-81109.19505,1.00001,0.99999
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,134,9296,"(3,-3)",nuclear,50.0,-0.435619034871,-0.230519665889,0.4441745483,0.2220872742,0.2220872742,0.0,0.007240275137,0.002906481904,6.622889031,-6.630129306,-6.622889031,-26.46259502,0.9999046432,0.9903421095,0.0102260518,3.629091621e-15,100.0,100.0,-0.4441745483,-0.2977592594,-1.17936606e-07,0.1485196851,-4.336509361e-05,0.5661746029,8.608339447e+26,0.1038877342,0.2007066432,1.0,64.64271341,-30.88555637,21182.95,1.486301681e-15,-26.46259502,-8.321773265,-684.6518326,0.000479,-1.090222,-1.0897,-2.084217471,1.090596,0.91693
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,135,9366,"(3,-3)",nuclear,49.0,-0.280653540133,-0.148515457597,0.4441737762,0.2220868881,0.2220868881,0.0,0.007240415687,0.002906386909,6.622863983,-6.630104399,-6.622863983,-26.46249427,0.999904639,0.9903418961,0.01022603678,1.70251122e-14,100.0,100.0,-0.4441737762,-0.2977590826,-1.349472966e-07,0.1484573555,3.921163156e-05,0.5661713217,8.607115445e+26,0.1038874743,0.2007065416,1.0,64.64248043,-30.88573873,21182.69,6.972655183e-15,-26.46249427,-8.321734235,-684.6439626,0.000479,-1.090224,-1.089702,-2.084207812,1.090598,0.916928
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,136,9436,"(3,-3)",nuclear,3.0,-0.357754842637,-0.189315709814,122.5652095,61.28260475,61.28260475,0.0,8.714181966,2.449657069,243320.5375,-243329.2517,-243320.5375,-973247.2933,0.9999989929,0.99899744,0.3616314488,2.093249144e-13,100.0,100.0,-122.5652095,-121.3993664,-0.18793108,28617.58559,-1.512070598e-05,9.984518888,3.630781593e+93,0.04098348896,0.05731522472,1.0,62289286.29,-51.23581686,39087120000.0,4.149777917e-11,-973247.2933,-324414.9941,-3.414332795e+16,7e-06,-1.000007,-1.0,-81109.2053,1.00001,0.99999
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,137,9506,"(3,-3)",nuclear,40.0,4.396374127199,2.326460998717,122.4088907,61.20444535,61.20444535,0.0,8.723533521,2.867741429,242960.1302,-242968.8537,-242960.1302,-971805.6265,0.9999989864,0.9989942303,0.3617281519,1.099056222e-12,100.0,100.0,-122.4088907,-121.3948046,-4.961453474e-08,5420.466703,-3.167465761e-06,9.933270247,1.048007428e+86,0.03803412491,0.05114703893,1.0,14659219.85,-39.70122314,9198782000.0,2.17577593e-10,-971805.6265,-323935.0079,-3.399182353e+16,1e-06,-1.000002,-1.0,-80989.53455,1.000002,0.999998
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,138,9576,"(3,-3)",nuclear,68.0,4.59651039467,2.432368550538,0.4408670366,0.2204335183,0.2204335183,0.0,0.007217627662,0.002882493241,6.605702918,-6.612920545,-6.605702918,-26.39394116,0.9999028476,0.9902525176,0.01016167274,1.725621131e-14,100.0,100.0,-0.4408670366,-0.2976990223,-4.182381538e-10,0.1682462579,-2.285453933e-05,0.5578329681,2.076259234e+27,0.1015298229,0.1918800958,1.0,65.53916651,-29.13359243,22844.86,7.009448368e-15,-26.39394116,-8.350403387,-679.658642,0.000256,-1.080537,-1.080261,-2.090318978,1.081836,0.924354
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,139,9646,"(3,-3)",nuclear,10.0,-0.390739895557,-0.20677064812,122.5921108,61.29605539,61.29605539,0.0,8.740736732,2.340706176,243374.2321,-243382.9729,-243374.2321,-973461.9656,0.9999989874,0.9989947553,0.3616147351,4.493805815e-13,100.0,100.0,-122.5921108,-121.4002521,-0.01359109175,14369.92899,7.462917264e-06,9.98201768,6.728698125e+91,0.04128450919,0.05744060663,1.0,44676008.21,-50.92960853,28034610000.0,8.910930921e-11,-973461.9656,-324486.1977,-3.416592625e+16,8e-06,-1.000009,-1.000001,-81126.99334,1.000013,0.999987
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,140,9716,"(3,-3)",nuclear,69.0,6.041883239276,3.197226921162,0.4400207118,0.2200103559,0.2200103559,0.0,0.007078490002,0.001804297204,6.589557555,-6.596636045,-6.589557555,-26.32991626,0.9999059514,0.9904082522,0.01014518524,8.121610588e-15,100.0,100.0,-0.4400207118,-0.2976331184,-1.40005593e-08,0.1329058478,2.698779684e-05,0.5585773477,1.836412288e+27,0.1020484192,0.1929669119,1.0,60.52473196,-24.50056498,22605.53,3.292020973e-15,-26.32991626,-8.32420089,-674.6885159,0.000205,-1.081639,-1.081418,-2.083595219,1.083023,0.923341
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,141,9786,"(3,-3)",nuclear,65.0,-5.280175276506,-2.794148425901,0.4391877943,0.2195938972,0.2195938972,0.0,0.007037855279,0.002803447121,6.577014483,-6.584052338,-6.577014483,-26.27990651,0.9999064375,0.9904329134,0.01012895325,8.158702428e-15,100.0,100.0,-0.4391877943,-0.2975163287,-3.853476562e-08,0.1415019254,-1.276911491e-05,0.5566543842,1.84891283e+27,0.1014026391,0.1915346482,1.0,62.88992212,-26.84612488,22617.84,3.300170528e-15,-26.27990651,-8.308921906,-670.8546336,0.00024,-1.081557,-1.081297,-2.079882569,1.082849,0.92349
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,142,9856,"(3,-3)",nuclear,23.0,-0.287559394337,-0.152169878264,122.6755425,61.33777126,61.33777126,0.0,8.19438036,2.064906015,243553.5033,-243561.6977,-243553.5033,-974181.2356,0.9999991121,0.9990585979,0.3615627651,9.768883945e-13,100.0,100.0,-122.6755425,-121.3923429,-0.0002728826439,7900.814491,0.0001256931615,10.06087402,2.748638401e+77,0.05037792595,0.06622509864,1.0,2824954.26,-48.44591863,1772657000.0,1.938557718e-10,-974181.2356,-324725.1721,-3.424171561e+16,8e-06,-1.000013,-1.000005,-81186.4583,1.000018,0.999982
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,143,9926,"(3,-3)",nuclear,25.0,-0.419244783194,-0.221854785056,198.7805425,99.39027127,99.39027127,0.0,28.52412254,11.15256879,555401.5809,-555430.105,-555401.5809,-2221492.227,0.999997847,0.9985348442,0.2432138069,2.088485228e-14,100.0,100.0,-198.7805425,-193.1726356,-0.0001090543424,16416.65074,-6.459412366e-05,13.92265996,5.485260755e+84,0.04337503405,0.06590000211,1.0,13961682.51,-51.97884641,8761063000.0,7.047623038e-12,-2221492.227,-740490.2866,-4.060416929e+17,1e-06,-1.000015,-1.000014,-185142.5862,1.000012,0.999988
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,144,9996,"(3,-3)",nuclear,18.0,-0.30289794584,-0.160286690168,122.5751775,61.28758873,61.28758873,0.0,8.809604662,2.540838399,243333.1435,-243341.9532,-243333.1435,-973297.3358,0.999998971,0.99898661,0.3616252582,3.849803211e-13,100.0,100.0,-122.5751775,-121.3981176,-0.001485991887,10880.43786,7.966062283e-05,9.972440072,3.622772033e+81,0.03675450754,0.05087315036,1.0,6227813.419,-49.42963777,3907984000.0,7.632754856e-11,-973297.3358,-324431.3992,-3.414859497e+16,4e-06,-1.000007,-1.000003,-81113.49949,1.000011,0.999989
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,145,10066,"(3,-3)",nuclear,32.0,-0.432434057899,-0.228834248658,122.457476,61.22873798,61.22873798,0.0,8.432116399,3.029948174,243083.6229,-243092.0551,-243083.6229,-972300.7633,0.9999990542,0.9990284384,0.361698172,7.08327062e-13,100.0,100.0,-122.457476,-121.3903893,-6.465350249e-07,5694.404969,-1.084179446e-05,9.984076374,4.599613941e+74,0.0398373027,0.04992549462,1.0,1658241.661,-45.08790835,1040535000.0,1.402870777e-10,-972300.7633,-324098.6472,-3.40438067e+16,1e-05,-1.000012,-1.000002,-81030.02006,1.000014,0.999986
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,146,10136,"(3,-3)",nuclear,58.0,-5.125252523378,-2.712166835495,0.4391877748,0.2195938874,0.2195938874,0.0,0.007037674497,0.002802475629,6.577038979,-6.584076653,-6.577038979,-26.28000522,0.9999064423,0.9904331561,0.01012895287,9.654053776e-15,100.0,100.0,-0.4391877748,-0.2975169125,-4.438673932e-08,0.1415401169,1.073280251e-05,0.5566787026,1.847306711e+27,0.1014072789,0.1915463065,1.0,62.89582375,-26.85469483,22616.17,3.905035448e-15,-26.28000522,-8.308904272,-670.8618958,0.00024,-1.081566,-1.081307,-2.079878014,1.082858,0.923482
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,147,10206,"(3,-3)",nuclear,1.0,-0.329450368847,-0.174337627317,122.5859279,61.29296395,61.29296395,0.0,8.642336166,2.335564252,243361.556,-243370.1983,-243361.556,-973411.6546,0.99999901,0.9990059773,0.3616185784,2.730803311e-13,100.0,100.0,-122.5859279,-121.3981418,-0.1748567269,28364.11121,1.082408258e-05,9.989760454,6.548783105e+82,0.03728955733,0.05170872068,1.0,7926748.504,-50.1100052,4974083000.0,5.414708749e-11,-973411.6546,-324469.3485,-3.416062918e+16,8e-06,-1.000009,-1.000002,-81122.76421,1.000013,0.999987
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,148,10276,"(3,-3)",nuclear,64.0,1.918675595771,1.015319400398,0.4424251633,0.2212125816,0.2212125816,0.0,0.007077448288,0.002715467872,6.628465452,-6.6355429,-6.628465452,-26.48555201,0.9999076714,0.9904955365,0.01019201189,2.566840951e-14,100.0,100.0,-0.4424251633,-0.2979165413,-4.14513974e-08,0.1252509028,8.629218223e-06,0.5572373221,2.116379029e+27,0.1010902197,0.1917362412,1.0,62.47518491,-26.00928898,22882.71,1.046701294e-14,-26.48555201,-8.380898781,-686.7695396,0.000123,-1.08018,-1.080048,-2.098040157,1.081434,0.924698
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,149,10346,"(3,-3)",nuclear,38.0,1.981376976332,1.048499542083,122.417289,61.20864451,61.20864451,0.0,8.672069926,2.771320307,242985.8936,-242994.5657,-242985.8936,-971908.8863,0.9999989985,0.999000272,0.3617229745,8.365257179e-13,100.0,100.0,-122.417289,-121.3947339,-7.290404202e-08,5203.417748,5.319193705e-06,9.940278141,7.34560709e+81,0.03686881485,0.05045440534,1.0,6605674.254,-41.48351341,4145101000.0,1.656175404e-10,-971908.8863,-323969.0565,-3.400266014e+16,1e-06,-1.000003,-1.000002,-80998.05687,1.000003,0.999997
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,150,10416,"(3,-3)",nuclear,2.0,-0.372306312473,-0.197016016036,122.5853073,61.29265366,61.29265366,0.0,8.643277235,2.338222613,243360.2224,-243368.8657,-243360.2224,-973406.3166,0.9999990097,0.9990058608,0.361618964,3.598549018e-13,100.0,100.0,-122.5853073,-121.3981367,-0.1765134962,28392.15318,1.51730998e-06,9.989672952,6.331364937e+82,0.03728993149,0.05170879271,1.0,7904477.128,-50.12258078,4960107000.0,7.135258064e-11,-973406.3166,-324467.5736,-3.416006719e+16,7e-06,-1.000009,-1.000002,-81122.32241,1.000013,0.999987
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,151,10486,"(3,-3)",nuclear,30.0,-0.259568175765,-0.137357563291,302.6495858,151.3247929,151.3247929,0.0,74.88984179,22.19546664,1131851.389,-1131926.279,-1131851.389,-4527105.996,0.9999963448,0.9980917966,-0.08407827138,5.357279929e-13,100.0,100.0,-302.6495858,-292.3714313,-4.856443698e-05,31230.64755,7.865737781,18.32224988,5.163319993e+71,0.05822778562,0.09574813576,1.0,1347878.793,-50.11417176,845776000.0,2.870638016e-10,-4527105.996,-1509015.41,-3.436356595e+18,2e-06,-1.000021,-1.000019,-377306.1309,1.000021,0.999979
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,152,10556,"(3,-3)",nuclear,39.0,-5.260844862967,-2.783919211578,122.4088755,61.20443776,61.20443776,0.0,8.723420306,2.868466607,242960.0644,-242968.7878,-242960.0644,-971805.3639,0.9999989864,0.9989942431,0.3617281612,1.127346068e-12,100.0,100.0,-122.4088755,-121.3948079,-1.509199665e-07,5330.079634,-2.669937699e-06,9.933296084,1.127697618e+86,0.0380281455,0.05114169947,1.0,14749021.61,-39.70146601,9255134000.0,2.231780372e-10,-971805.3639,-323934.9216,-3.399179597e+16,1e-06,-1.000002,-1.0,-80989.51274,1.000002,0.999998
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,153,10626,"(3,-3)",nuclear,9.0,-0.399684430615,-0.211503892234,122.577635,61.2888175,61.2888175,0.0,8.809795509,2.534936184,243338.3592,-243347.169,-243338.3592,-973318.1976,0.999998971,0.9989866219,0.3616237315,5.233055918e-14,100.0,100.0,-122.577635,-121.3981645,-0.001575987366,10899.1195,-2.804582146e-05,9.971802511,5.73553056e+81,0.03677119417,0.05092546373,1.0,6470878.199,-49.53733724,4060510000.0,1.0375469e-11,-973318.1976,-324438.3566,-3.415079086e+16,4e-06,-1.000007,-1.000003,-81115.23229,1.000011,0.999989
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,154,10696,"(3,-3)",nuclear,67.0,-5.441508962078,-2.879522535656,0.4408676087,0.2204338043,0.2204338043,0.0,0.007215662377,0.002885725698,6.605697895,-6.612913558,-6.605697895,-26.39392893,0.9999029009,0.9902551667,0.01016168388,7.477925617e-15,100.0,100.0,-0.4408676087,-0.2976986395,-7.592535034e-10,0.164403402,-2.32430222e-05,0.5578203953,2.071707378e+27,0.1015384635,0.1919047319,1.0,65.52527707,-29.12658948,22840.54,3.037527033e-15,-26.39392893,-8.350287672,-679.6570198,0.000256,-1.080559,-1.080282,-2.090288835,1.081857,0.924336
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,155,10766,"(3,-3)",nuclear,61.0,-2.814078558792,-1.489146243004,0.4424600471,0.2212300236,0.2212300236,0.0,0.007078474912,0.00271652661,6.629029692,-6.636108167,-6.629029692,-26.48780487,0.9999076689,0.9904954081,0.01019269091,3.163846907e-14,100.0,100.0,-0.4424600471,-0.2979189409,-5.801745493e-07,0.12449462,9.735436457e-06,0.5571755532,2.11857532e+27,0.1010941687,0.1917526615,1.0,62.47551708,-26.00644473,22884.71,1.290259091e-14,-26.48780487,-8.381657851,-686.9450847,0.00012,-1.08017,-1.08004,-2.09823044,1.081426,0.924705
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,156,10836,"(3,-3)",nuclear,24.0,-0.416541848431,-0.220424453577,122.6707135,61.33535676,61.33535676,0.0,8.210623102,2.084378854,243542.3783,-243550.5889,-243542.3783,-974136.6706,0.9999991084,0.9990566718,0.3615657786,1.187782953e-12,100.0,100.0,-122.6707135,-121.3925521,-0.0002827548049,7910.324015,-5.196712553e-06,10.05989476,3.343018921e+77,0.05132627365,0.06711822538,1.0,2871418.433,-48.74938166,1801813000.0,2.356959221e-10,-974136.6706,-324710.3529,-3.423701655e+16,8e-06,-1.000012,-1.000005,-81182.76977,1.000017,0.999983
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,157,10906,"(3,-3)",nuclear,37.0,-2.854157534063,-1.510355123353,122.4172685,61.20863423,61.20863423,0.0,8.672122268,2.770561654,242985.8791,-242994.5512,-242985.8791,-971908.8278,0.9999989985,0.9990002657,0.3617229872,1.1283617e-12,100.0,100.0,-122.4172685,-121.3947268,-2.373970651e-06,5161.184657,6.05699052e-06,9.940233782,6.845527371e+81,0.03687326939,0.0504585309,1.0,6566976.038,-41.47929504,4120817000.0,2.23395947e-10,-971908.8278,-323969.0341,-3.4002654e+16,1e-06,-1.000003,-1.000002,-80998.05151,1.000003,0.999997
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,158,10976,"(3,-3)",nuclear,19.0,-0.282307042563,-0.149390453402,122.6287007,61.31435035,61.31435035,0.0,8.688597026,2.20632945,243431.6637,-243440.3523,-243431.6637,-973691.9006,0.9999990005,0.9990012421,0.361591968,7.635131614e-13,100.0,100.0,-122.6287007,-121.3977951,-0.001073574908,10942.95108,1.698378505e-05,9.966201899,2.157610453e+85,0.04631774337,0.06405465676,1.0,12850259.83,-46.28417323,8063637000.0,1.514495082e-10,-973691.9006,-324562.7426,-3.419014229e+16,1.1e-05,-1.000011,-1.0,-81146.00186,1.000015,0.999985
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,159,11046,"(3,-3)",nuclear,20.0,-0.297403051336,-0.15737891722,122.5842561,61.29212806,61.29212806,0.0,8.739893973,2.404086659,243339.624,-243348.3638,-243339.624,-973323.5362,0.9999989874,0.9989947449,0.3616196173,2.105944204e-13,100.0,100.0,-122.5842561,-121.3978339,-0.01267139245,14464.67484,3.734099386e-06,9.968222188,6.016190964e+89,0.04251661529,0.05910346111,1.0,30154839.26,-46.69555756,18922430000.0,4.175659007e-11,-973323.5362,-324440.2332,-3.415135282e+16,7e-06,-1.000008,-1.000001,-81115.51904,1.000012,0.999988
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,160,11116,"(3,-3)",nuclear,63.0,1.95738981227,1.035806081507,0.4419303695,0.2209651848,0.2209651848,0.0,0.007054828467,0.002673120498,6.610498685,-6.617553513,-6.610498685,-26.41377542,0.9999079169,0.9905081072,0.01018237962,1.279246168e-14,100.0,100.0,-0.4419303695,-0.2977165624,-1.619064556e-07,0.1408338364,-1.929776779e-06,0.5501473685,1.346529588e+27,0.1025179006,0.1960760498,1.0,63.43436252,-28.36733831,22004.91,5.210067584e-15,-26.41377542,-8.333338972,-681.0466621,0.000265,-1.084969,-1.084682,-2.086251966,1.086055,0.920764
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,161,11186,"(3,-3)",nuclear,66.0,-6.913974498629,-3.658717741439,0.4400150331,0.2200075166,0.2200075166,0.0,0.007078419012,0.001794724594,6.589496329,-6.596574748,-6.589496329,-26.32967164,0.9999059492,0.9904081431,0.01014507459,9.956493503e-15,100.0,100.0,-0.4400150331,-0.2976325735,-1.166499141e-08,0.1304253966,2.647491638e-05,0.5585747447,1.836497428e+27,0.102045739,0.1929598309,1.0,60.52091865,-24.49660102,22605.62,4.03571678e-15,-26.32967164,-8.324127512,-674.6697357,0.000205,-1.081638,-1.081417,-2.08357724,1.083022,0.923342
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,162,11256,"(3,-3)",nuclear,7.0,-0.388156916448,-0.205403794439,122.5843285,61.29216425,61.29216425,0.0,8.73918575,2.402832233,243339.7093,-243348.4485,-243339.7093,-973323.8803,0.9999989876,0.9989948273,0.3616195724,5.208143973e-13,100.0,100.0,-122.5843285,-121.3978334,-0.01289532415,14471.45703,-3.01142567e-07,9.968276688,6.55955235e+89,0.04253183893,0.05912578551,1.0,30372909.6,-46.73953594,19059280000.0,1.032669687e-10,-973323.8803,-324440.346,-3.415138903e+16,7e-06,-1.000008,-1.000001,-81115.54637,1.000012,0.999988
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,163,11326,"(3,-3)",nuclear,8.0,-0.403722327351,-0.213640655167,122.627596,61.31379799,61.31379799,0.0,8.690265527,2.209076817,243429.4149,-243438.1052,-243429.4149,-973682.8987,0.9999990001,0.9990010355,0.361592656,5.647776702e-13,100.0,100.0,-122.627596,-121.3978063,-0.001109390337,10953.268,-1.277136839e-06,9.966166682,2.444891417e+85,0.0463366548,0.06408163294,1.0,12984815.4,-46.39279383,8148072000.0,1.120274765e-10,-973682.8987,-324559.7418,-3.418919402e+16,1.1e-05,-1.000011,-1.0,-81145.25509,1.000015,0.999985
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,164,11396,"(3,-3)",nuclear,47.0,-0.256952870844,-0.135973603527,0.4352880763,0.2176440381,0.2176440381,0.0,0.006268087714,0.002780567587,6.469235598,-6.475503686,-6.469235598,-25.85187004,0.9999235175,0.9913437564,0.01005287991,6.385401308e-15,100.0,100.0,-0.4352880763,-0.2971265511,-0.0001481396507,0.2282166977,3.224451449e-05,0.6096370634,5.349447185e+26,0.1051225405,0.2021083123,1.0,62.99642676,-30.5557201,20356.87,2.557659018e-15,-25.85187004,-8.10170513,-638.1476631,0.000628,-1.095802,-1.095115,-2.027637604,1.096956,0.911613
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,165,11466,"(3,-3)",nuclear,62.0,-2.821658305938,-1.493157272458,0.4419209965,0.2209604983,0.2209604983,0.0,0.007053120739,0.002672242226,6.610172626,-6.617225747,-6.610172626,-26.41247802,0.9999079549,0.9905100507,0.01018219713,1.381864364e-14,100.0,100.0,-0.4419209965,-0.2977146337,-3.895089013e-07,0.1396190358,-6.846950109e-07,0.5500224475,1.342299281e+27,0.1025249161,0.1960998155,1.0,63.41240299,-28.3549989,21998.87,5.627875961e-15,-26.41247802,-8.33273964,-680.9450973,0.00026,-1.085003,-1.08472,-2.086101471,1.08609,0.920734
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,166,11536,"(3,-3)",nuclear,27.0,-0.429086440894,-0.227062766029,302.6420921,151.321046,151.321046,0.0,74.94316444,22.13705043,1131823.459,-1131898.403,-1131823.459,-4526994.065,0.9999963393,0.9980903618,-0.08404942656,1.207715247e-12,100.0,100.0,-302.6420921,-292.3714811,-5.622903667e-05,31245.56193,0.004180256701,18.32116138,5.285450343e+71,0.05809347605,0.09552347323,1.0,1350507.724,-50.64354534,847425300.0,6.471229657e-10,-4526994.065,-1508977.656,-3.436101713e+18,2e-06,-1.000021,-1.000019,-377296.7611,1.000021,0.999979
