system,source_file,energy_ev,tdos,opdos,pdos_fragment_1,pdos_fragment_2,pdos_fragment_3,pdos_fragment_4,pdos_fragment_5,pdos_fragment_6,pdos_fragment_7,pdos_fragment_8,pdos_fragment_9,pdos_fragment_10,energy_homo_aligned_ev,tdos_per_atom,pdos_fragment_1_per_atom,pdos_fragment_2_per_atom,pdos_fragment_3_per_atom,pdos_fragment_4_per_atom
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,0.91631,0.301298,-0.000244,0.298343,0.000205,0.000959,0.001791,0.0,0.0,0.0,0.0,0.0,0.0,9.19094833394854,0.00753245,0.007458575,5.125e-06,2.3975e-05,4.4775000000000004e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,0.92164,0.304556,-0.000246,0.301569,0.000207,0.000969,0.00181,0.0,0.0,0.0,0.0,0.0,0.0,9.196278333948541,0.0076139,0.007539224999999999,5.175e-06,2.4225e-05,4.525e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,0.92698,0.307309,-0.000249,0.304295,0.000209,0.000978,0.001827,0.0,0.0,0.0,0.0,0.0,0.0,9.201618333948542,0.007682725,0.0076073749999999996,5.225e-06,2.4449999999999998e-05,4.5675e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,0.93231,0.309544,-0.00025,0.306508,0.000211,0.000985,0.00184,0.0,0.0,0.0,0.0,0.0,0.0,9.20694833394854,0.0077386,0.0076627,5.275e-06,2.4625e-05,4.6e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,0.93765,0.311249,-0.000252,0.308197,0.000212,0.000991,0.00185,0.0,0.0,0.0,0.0,0.0,0.0,9.21228833394854,0.007781225,0.007704925,5.3e-06,2.4775e-05,4.625e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,0.94298,0.312416,-0.000253,0.309351,0.000213,0.000994,0.001857,0.0,0.0,0.0,0.0,0.0,0.0,9.217618333948542,0.0078104,0.007733775,5.325e-06,2.485e-05,4.6425e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,0.94832,0.313037,-0.000253,0.309966,0.000213,0.000996,0.001861,0.0,0.0,0.0,0.0,0.0,0.0,9.222958333948542,0.007825925000000001,0.007749150000000001,5.325e-06,2.49e-05,4.6525e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,0.95365,0.313109,-0.000253,0.310038,0.000213,0.000997,0.001861,0.0,0.0,0.0,0.0,0.0,0.0,9.22828833394854,0.007827725,0.0077509499999999995,5.325e-06,2.4925000000000003e-05,4.6525e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,0.95899,0.312633,-0.000253,0.309567,0.000213,0.000995,0.001858,0.0,0.0,0.0,0.0,0.0,0.0,9.233628333948541,0.007815825,0.007739174999999999,5.325e-06,2.4875e-05,4.6450000000000004e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,0.96432,0.311611,-0.000252,0.308555,0.000212,0.000992,0.001852,0.0,0.0,0.0,0.0,0.0,0.0,9.238958333948542,0.007790275000000001,0.007713875,5.3e-06,2.48e-05,4.63e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,0.96966,0.310048,-0.000251,0.307007,0.000211,0.000987,0.001843,0.0,0.0,0.0,0.0,0.0,0.0,9.24429833394854,0.0077512,0.007675174999999999,5.275e-06,2.4675e-05,4.6075e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,0.97499,0.307952,-0.000249,0.304932,0.00021,0.00098,0.001831,0.0,0.0,0.0,0.0,0.0,0.0,9.249628333948541,0.0076988000000000004,0.0076232999999999995,5.2500000000000006e-06,2.45e-05,4.5775e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,0.98033,0.305335,-0.000247,0.30234,0.000208,0.000972,0.001815,0.0,0.0,0.0,0.0,0.0,0.0,9.254968333948542,0.007633375,0.0075585,5.199999999999999e-06,2.43e-05,4.5375e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,0.98566,0.302209,-0.000245,0.299245,0.000206,0.000962,0.001796,0.0,0.0,0.0,0.0,0.0,0.0,9.26029833394854,0.0075552250000000005,0.007481125,5.15e-06,2.405e-05,4.49e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,0.991,0.298592,-0.000242,0.295663,0.000203,0.000951,0.001775,0.0,0.0,0.0,0.0,0.0,0.0,9.26563833394854,0.007464800000000001,0.007391575,5.075e-06,2.3775000000000002e-05,4.4375e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,0.99633,0.294501,-0.000238,0.291612,0.000201,0.000938,0.001751,0.0,0.0,0.0,0.0,0.0,0.0,9.270968333948542,0.007362525,0.0072902999999999996,5.025e-06,2.345e-05,4.3775e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.00167,0.289957,-0.000235,0.287112,0.000198,0.000923,0.001724,0.0,0.0,0.0,0.0,0.0,0.0,9.276308333948542,0.007248925000000001,0.0071778,4.95e-06,2.3075e-05,4.3100000000000004e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.007,0.284983,-0.000231,0.282187,0.000194,0.000908,0.001694,0.0,0.0,0.0,0.0,0.0,0.0,9.28163833394854,0.007124574999999999,0.007054675000000001,4.85e-06,2.27e-05,4.235e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.01234,0.279604,-0.000226,0.276861,0.000191,0.000891,0.001662,0.0,0.0,0.0,0.0,0.0,0.0,9.286978333948541,0.006990100000000001,0.006921525,4.775e-06,2.2275e-05,4.155e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.01767,0.273846,-0.000222,0.271159,0.000187,0.000873,0.001628,0.0,0.0,0.0,0.0,0.0,0.0,9.292308333948542,0.00684615,0.006778975,4.675e-06,2.1825e-05,4.07e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.02301,0.267737,-0.000217,0.26511,0.000183,0.000853,0.001592,0.0,0.0,0.0,0.0,0.0,0.0,9.29764833394854,0.006693425,0.00662775,4.575e-06,2.1325e-05,3.9800000000000005e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.02834,0.261306,-0.000212,0.258741,0.000178,0.000833,0.001553,0.0,0.0,0.0,0.0,0.0,0.0,9.302978333948541,0.006532649999999999,0.006468525,4.45e-06,2.0824999999999998e-05,3.8824999999999995e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.03368,0.254583,-0.000207,0.252084,0.000174,0.000812,0.001513,0.0,0.0,0.0,0.0,0.0,0.0,9.308318333948542,0.006364575,0.0063021,4.35e-06,2.03e-05,3.7825e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.03901,0.247599,-0.000201,0.245168,0.000169,0.00079,0.001472,0.0,0.0,0.0,0.0,0.0,0.0,9.31364833394854,0.006189975,0.0061292,4.224999999999999e-06,1.975e-05,3.68e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.04435,0.240385,-0.000195,0.238024,0.000164,0.000767,0.001429,0.0,0.0,0.0,0.0,0.0,0.0,9.31898833394854,0.006009624999999999,0.0059506,4.1e-06,1.9175e-05,3.5725e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.04968,0.232973,-0.00019,0.230684,0.000159,0.000744,0.001385,0.0,0.0,0.0,0.0,0.0,0.0,9.324318333948542,0.005824325,0.0057671,3.975e-06,1.8599999999999998e-05,3.4625e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.05502,0.225395,-0.000184,0.22318,0.000154,0.000721,0.00134,0.0,0.0,0.0,0.0,0.0,0.0,9.329658333948542,0.005634875,0.005579499999999999,3.85e-06,1.8024999999999998e-05,3.35e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.06035,0.217682,-0.000178,0.215542,0.000149,0.000697,0.001294,0.0,0.0,0.0,0.0,0.0,0.0,9.33498833394854,0.0054420499999999995,0.005388550000000001,3.725e-06,1.7425e-05,3.235e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.06569,0.209866,-0.000172,0.207802,0.000144,0.000673,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,9.340328333948541,0.00524665,0.00519505,3.6000000000000003e-06,1.6825e-05,3.12e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.07102,0.201978,-0.000166,0.19999,0.000139,0.000649,0.001201,0.0,0.0,0.0,0.0,0.0,0.0,9.345658333948542,0.00504945,0.00499975,3.4749999999999998e-06,1.6224999999999998e-05,3.0025e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.07636,0.194048,-0.00016,0.192136,0.000133,0.000625,0.001153,0.0,0.0,0.0,0.0,0.0,0.0,9.35099833394854,0.0048512,0.0048034,3.3250000000000004e-06,1.5625e-05,2.8825e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.08169,0.186105,-0.000154,0.184269,0.000128,0.000601,0.001106,0.0,0.0,0.0,0.0,0.0,0.0,9.356328333948541,0.004652625,0.004606725,3.2e-06,1.5025e-05,2.765e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.08703,0.178176,-0.000149,0.176417,0.000123,0.000577,0.001059,0.0,0.0,0.0,0.0,0.0,0.0,9.361668333948542,0.0044544,0.004410425,3.075e-06,1.4425000000000002e-05,2.6475e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.09236,0.17029,-0.000143,0.168606,0.000118,0.000554,0.001012,0.0,0.0,0.0,0.0,0.0,0.0,9.36699833394854,0.00425725,0.00421515,2.9499999999999997e-06,1.3850000000000001e-05,2.5300000000000002e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.0977,0.162471,-0.000138,0.160861,0.000113,0.000532,0.000966,0.0,0.0,0.0,0.0,0.0,0.0,9.37233833394854,0.004061775,0.004021525,2.825e-06,1.3300000000000001e-05,2.4149999999999997e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.10303,0.154745,-0.000133,0.153207,0.000108,0.00051,0.00092,0.0,0.0,0.0,0.0,0.0,0.0,9.377668333948542,0.0038686249999999997,0.0038301750000000003,2.7e-06,1.2750000000000002e-05,2.3e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.10837,0.147133,-0.000129,0.145666,0.000104,0.000489,0.000874,0.0,0.0,0.0,0.0,0.0,0.0,9.383008333948542,0.0036783250000000005,0.0036416499999999997,2.5999999999999997e-06,1.2224999999999999e-05,2.185e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.1137,0.139656,-0.000124,0.138258,0.0001,0.000469,0.00083,0.0,0.0,0.0,0.0,0.0,0.0,9.388338333948541,0.0034914,0.00345645,2.5e-06,1.1725e-05,2.075e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.11904,0.132335,-0.000121,0.131004,9.5e-05,0.00045,0.000786,0.0,0.0,0.0,0.0,0.0,0.0,9.393678333948541,0.003308375,0.0032751000000000004,2.375e-06,1.1249999999999999e-05,1.965e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.12437,0.125187,-0.000118,0.12392,9.1e-05,0.000432,0.000744,0.0,0.0,0.0,0.0,0.0,0.0,9.399008333948542,0.0031296749999999997,0.003098,2.2750000000000002e-06,1.08e-05,1.8599999999999998e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.12971,0.118228,-0.000115,0.117022,8.8e-05,0.000416,0.000703,0.0,0.0,0.0,0.0,0.0,0.0,9.40434833394854,0.0029557,0.00292555,2.2e-06,1.0399999999999999e-05,1.7575e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.13505,0.111472,-0.000113,0.110324,8.5e-05,0.000401,0.000662,0.0,0.0,0.0,0.0,0.0,0.0,9.40968833394854,0.0027868,0.0027581000000000003,2.125e-06,1.0025e-05,1.6550000000000002e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.14038,0.104933,-0.000112,0.103839,8.2e-05,0.000388,0.000623,0.0,0.0,0.0,0.0,0.0,0.0,9.415018333948542,0.002623325,0.002595975,2.05e-06,9.7e-06,1.5575e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.14572,0.098621,-0.000112,0.097579,7.9e-05,0.000378,0.000586,0.0,0.0,0.0,0.0,0.0,0.0,9.420358333948542,0.002465525,0.002439475,1.9749999999999997e-06,9.450000000000001e-06,1.465e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.15105,0.092547,-0.000114,0.091551,7.7e-05,0.000369,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,9.42568833394854,0.0023136750000000003,0.002288775,1.925e-06,9.225e-06,1.375e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.15639,0.086717,-0.000116,0.085764,7.6e-05,0.000363,0.000515,0.0,0.0,0.0,0.0,0.0,0.0,9.431028333948541,0.0021679250000000002,0.0021441000000000003,1.9e-06,9.075e-06,1.2875000000000001e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.16172,0.08114,-0.00012,0.080224,7.5e-05,0.00036,0.000482,0.0,0.0,0.0,0.0,0.0,0.0,9.436358333948542,0.0020285,0.0020056,1.8749999999999998e-06,9e-06,1.205e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.16706,0.075819,-0.000125,0.074936,7.5e-05,0.000359,0.00045,0.0,0.0,0.0,0.0,0.0,0.0,9.44169833394854,0.001895475,0.0018734000000000001,1.8749999999999998e-06,8.975e-06,1.1249999999999999e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.17239,0.07076,-0.000132,0.069903,7.5e-05,0.000362,0.00042,0.0,0.0,0.0,0.0,0.0,0.0,9.447028333948541,0.0017690000000000002,0.0017475750000000001,1.8749999999999998e-06,9.05e-06,1.0500000000000001e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.17773,0.065965,-0.000141,0.065129,7.6e-05,0.000369,0.000391,0.0,0.0,0.0,0.0,0.0,0.0,9.452368333948542,0.001649125,0.001628225,1.9e-06,9.225e-06,9.775e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.18306,0.061436,-0.000152,0.060615,7.9e-05,0.000379,0.000364,0.0,0.0,0.0,0.0,0.0,0.0,9.45769833394854,0.0015359,0.001515375,1.9749999999999997e-06,9.475e-06,9.100000000000001e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.1884,0.057174,-0.000166,0.05636,8.2e-05,0.000394,0.000338,0.0,0.0,0.0,0.0,0.0,0.0,9.46303833394854,0.00142935,0.001409,2.05e-06,9.849999999999999e-06,8.449999999999999e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.19373,0.05318,-0.000183,0.052366,8.6e-05,0.000414,0.000314,0.0,0.0,0.0,0.0,0.0,0.0,9.468368333948542,0.0013295,0.00130915,2.15e-06,1.035e-05,7.85e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.19907,0.049452,-0.000203,0.04863,9.1e-05,0.000439,0.000292,0.0,0.0,0.0,0.0,0.0,0.0,9.473708333948542,0.0012363,0.00121575,2.2750000000000002e-06,1.0974999999999999e-05,7.2999999999999996e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.2044,0.04599,-0.000227,0.045151,9.8e-05,0.00047,0.000271,0.0,0.0,0.0,0.0,0.0,0.0,9.479038333948541,0.0011497500000000002,0.0011287749999999998,2.45e-06,1.175e-05,6.7749999999999995e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.20974,0.042792,-0.000255,0.041927,0.000106,0.000507,0.000251,0.0,0.0,0.0,0.0,0.0,0.0,9.484378333948541,0.0010697999999999999,0.001048175,2.65e-06,1.2675e-05,6.274999999999999e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.21507,0.039857,-0.000288,0.038956,0.000116,0.000552,0.000233,0.0,0.0,0.0,0.0,0.0,0.0,9.489708333948542,0.000996425,0.0009739,2.9e-06,1.38e-05,5.825e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.22041,0.037183,-0.000326,0.036234,0.000127,0.000605,0.000217,0.0,0.0,0.0,0.0,0.0,0.0,9.49504833394854,0.000929575,0.00090585,3.175e-06,1.5124999999999998e-05,5.425e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.22574,0.034768,-0.000369,0.033759,0.000141,0.000666,0.000202,0.0,0.0,0.0,0.0,0.0,0.0,9.500378333948541,0.0008692,0.000843975,3.525e-06,1.665e-05,5.05e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.23108,0.03261,-0.00042,0.031529,0.000157,0.000736,0.000189,0.0,0.0,0.0,0.0,0.0,0.0,9.505718333948542,0.00081525,0.000788225,3.925e-06,1.84e-05,4.7250000000000005e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.23641,0.030708,-0.000478,0.029539,0.000175,0.000817,0.000177,0.0,0.0,0.0,0.0,0.0,0.0,9.51104833394854,0.0007677,0.0007384749999999999,4.375e-06,2.0425000000000002e-05,4.425e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.24175,0.029059,-0.000544,0.027789,0.000196,0.000909,0.000166,0.0,0.0,0.0,0.0,0.0,0.0,9.516388333948541,0.0007264750000000001,0.000694725,4.9e-06,2.2725e-05,4.15e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.24708,0.027664,-0.000619,0.026274,0.00022,0.001014,0.000157,0.0,0.0,0.0,0.0,0.0,0.0,9.521718333948542,0.0006916,0.00065685,5.5e-06,2.535e-05,3.925e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.25242,0.026523,-0.000704,0.024995,0.000247,0.001132,0.000149,0.0,0.0,0.0,0.0,0.0,0.0,9.527058333948542,0.0006630750000000001,0.000624875,6.174999999999999e-06,2.83e-05,3.725e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.25775,0.025634,-0.0008,0.023949,0.000278,0.001265,0.000142,0.0,0.0,0.0,0.0,0.0,0.0,9.532388333948541,0.00064085,0.000598725,6.9499999999999995e-06,3.1625e-05,3.5500000000000003e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.26309,0.024999,-0.000909,0.023136,0.000312,0.001413,0.000137,0.0,0.0,0.0,0.0,0.0,0.0,9.537728333948541,0.000624975,0.0005784,7.8e-06,3.5325e-05,3.425e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.26842,0.024619,-0.001032,0.022554,0.000352,0.00158,0.000134,0.0,0.0,0.0,0.0,0.0,0.0,9.543058333948542,0.000615475,0.0005638500000000001,8.8e-06,3.95e-05,3.35e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.27376,0.024497,-0.00117,0.022206,0.000395,0.001765,0.000131,0.0,0.0,0.0,0.0,0.0,0.0,9.54839833394854,0.000612425,0.00055515,9.875e-06,4.4125e-05,3.2750000000000004e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.27909,0.024637,-0.001325,0.022091,0.000444,0.001971,0.00013,0.0,0.0,0.0,0.0,0.0,0.0,9.553728333948541,0.000615925,0.000552275,1.11e-05,4.9275000000000005e-05,3.25e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.28443,0.025041,-0.001498,0.022212,0.000499,0.002199,0.000131,0.0,0.0,0.0,0.0,0.0,0.0,9.559068333948542,0.000626025,0.0005553,1.2475e-05,5.4975e-05,3.2750000000000004e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.28976,0.025714,-0.001691,0.022571,0.00056,0.002451,0.000132,0.0,0.0,0.0,0.0,0.0,0.0,9.56439833394854,0.00064285,0.000564275,1.3999999999999998e-05,6.1275e-05,3.3e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.2951,0.026663,-0.001906,0.023171,0.000628,0.002729,0.000135,0.0,0.0,0.0,0.0,0.0,0.0,9.569738333948541,0.000666575,0.000579275,1.57e-05,6.8225e-05,3.375e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.30043,0.027895,-0.002145,0.024017,0.000703,0.003034,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,9.575068333948542,0.000697375,0.000600425,1.7575e-05,7.585e-05,3.4999999999999995e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.30577,0.029415,-0.00241,0.025114,0.000786,0.003369,0.000146,0.0,0.0,0.0,0.0,0.0,0.0,9.580408333948542,0.000735375,0.00062785,1.965e-05,8.4225e-05,3.6499999999999998e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.3111,0.031234,-0.002704,0.026468,0.000877,0.003736,0.000153,0.0,0.0,0.0,0.0,0.0,0.0,9.585738333948541,0.00078085,0.0006617,2.1924999999999998e-05,9.340000000000001e-05,3.825e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.31644,0.03336,-0.003028,0.028083,0.000977,0.004137,0.000162,0.0,0.0,0.0,0.0,0.0,0.0,9.591078333948541,0.000834,0.000702075,2.4425e-05,0.000103425,4.05e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.32177,0.035802,-0.003385,0.029969,0.001088,0.004573,0.000173,0.0,0.0,0.0,0.0,0.0,0.0,9.596408333948542,0.00089505,0.000749225,2.72e-05,0.000114325,4.325e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.32711,0.038572,-0.003778,0.032131,0.001209,0.005047,0.000185,0.0,0.0,0.0,0.0,0.0,0.0,9.60174833394854,0.0009643000000000001,0.000803275,3.0225e-05,0.00012617500000000002,4.625e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.33244,0.041681,-0.004209,0.034579,0.001341,0.005562,0.000199,0.0,0.0,0.0,0.0,0.0,0.0,9.607078333948541,0.001042025,0.000864475,3.3525e-05,0.00013905,4.975000000000001e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.33778,0.04514,-0.004681,0.037321,0.001485,0.00612,0.000214,0.0,0.0,0.0,0.0,0.0,0.0,9.612418333948542,0.0011285,0.000933025,3.7125e-05,0.00015299999999999998,5.35e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.34311,0.048961,-0.005197,0.040366,0.001642,0.006722,0.000231,0.0,0.0,0.0,0.0,0.0,0.0,9.61774833394854,0.001224025,0.0010091499999999999,4.105e-05,0.00016805,5.775e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.34845,0.053156,-0.00576,0.043724,0.001812,0.007371,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,9.623088333948541,0.0013289,0.0010931,4.53e-05,0.000184275,6.25e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.35378,0.057739,-0.006373,0.047403,0.001997,0.008069,0.00027,0.0,0.0,0.0,0.0,0.0,0.0,9.628418333948542,0.001443475,0.001185075,4.9925e-05,0.00020172499999999998,6.75e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.35912,0.062721,-0.007038,0.051413,0.002197,0.008818,0.000293,0.0,0.0,0.0,0.0,0.0,0.0,9.633758333948542,0.001568025,0.001285325,5.492500000000001e-05,0.00022045,7.325e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.36445,0.068115,-0.00776,0.055764,0.002413,0.009621,0.000317,0.0,0.0,0.0,0.0,0.0,0.0,9.639088333948541,0.001702875,0.0013941000000000001,6.0325e-05,0.00024052499999999998,7.925e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.36979,0.073933,-0.00854,0.060465,0.002646,0.010479,0.000343,0.0,0.0,0.0,0.0,0.0,0.0,9.644428333948541,0.001848325,0.001511625,6.615e-05,0.000261975,8.575e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.37513,0.080186,-0.009382,0.065525,0.002896,0.011394,0.000372,0.0,0.0,0.0,0.0,0.0,0.0,9.649768333948542,0.0020046499999999997,0.001638125,7.24e-05,0.00028485,9.299999999999999e-06
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.38046,0.086885,-0.010288,0.070952,0.003164,0.012368,0.000402,0.0,0.0,0.0,0.0,0.0,0.0,9.65509833394854,0.002172125,0.0017738,7.91e-05,0.00030920000000000003,1.005e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.3858,0.09404,-0.011263,0.076753,0.003451,0.013402,0.000434,0.0,0.0,0.0,0.0,0.0,0.0,9.660438333948541,0.002351,0.001918825,8.6275e-05,0.00033505000000000004,1.085e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.39113,0.101659,-0.012308,0.082936,0.003758,0.014497,0.000468,0.0,0.0,0.0,0.0,0.0,0.0,9.665768333948542,0.002541475,0.0020734,9.395000000000001e-05,0.000362425,1.17e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.39647,0.109751,-0.013426,0.089506,0.004085,0.015655,0.000505,0.0,0.0,0.0,0.0,0.0,0.0,9.671108333948542,0.002743775,0.00223765,0.000102125,0.00039137499999999996,1.2625e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.4018,0.11832,-0.014619,0.096468,0.004432,0.016877,0.000543,0.0,0.0,0.0,0.0,0.0,0.0,9.676438333948541,0.0029579999999999997,0.0024117,0.00011080000000000001,0.00042192499999999997,1.3575e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.40714,0.127373,-0.015891,0.103825,0.004801,0.018163,0.000584,0.0,0.0,0.0,0.0,0.0,0.0,9.681778333948541,0.0031843249999999996,0.002595625,0.00012002499999999999,0.00045407499999999996,1.4599999999999999e-05
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,1.41247,0.13691,-0.017243,0.111578,0.005192,0.019512,0.000627,0.0,0.0,0.0,0.0,0.0,0.0,9.68710833394854,0.00342275,0.0027894499999999997,0.00012979999999999998,0.00048780000000000004,1.5674999999999998e-05
